"Username","Stimuli.Cue","affordance_parsed","word","lemma","POS.y"
"w10157643_JQM","cornstarch","powder an object","object","object","ADV"
"w10157643_JQM","cornstarch","powder an object","powder","powder","NOUN"
"w10157643_JQM","cornstarch","stand-in for cocaine in a movie","cocaine","cocaine","NOUN"
"w10157643_JQM","cornstarch","stand-in for cocaine in a movie","movie","movie","NOUN"
"w10157643_JQM","cornstarch","stand-in for cocaine in a movie","stand","stand","VERB"
"w10157643_JQM","cornstarch","thicken a stew","stew","stew","VERB"
"w10157643_JQM","cornstarch","thicken a stew","thicken","thicken","VERB"
"w10140980_cph","corridor","play","play","play","VERB"
"w10140980_cph","corridor","sit","sit","sit","VERB"
"w10140980_cph","corridor","sleep","sleep","sleep","VERB"
"w10043546CEO","corsage","dances","dances","dance","VERB"
"w10043546CEO","corsage","for accessory","accessory","accessory","INTJ"
"10106732BM","corsage","look at","look","look","VERB"
"10106732BM","corsage","touch","touch","touch","VERB"
"10106732BM","corsage","wear","wear","wear","VERB"
"w10030828_aes","corset","constricts breathing","breathing","breathing","NOUN"
"w10030828_aes","corset","constricts breathing","constricts","constrict","VERB"
"w10121848","corset","dress","dress","dress","NOUN"
"w10030828_aes","corset","hurts ribcage","ribcage","ribcage","NOUN"
"w10121848","corset","old-fashioned","old","old","ADJ"
"w10120974_mrp","corset","on torso","torso","torso","INTJ"
"w10030828_aes","corset","trims waist","trims","trim","VERB"
"w10030828_aes","corset","trims waist","waist","waist","NOUN"
"w10121848","corset","waist","waist","waist","NOUN"
"w10114722_eng","corvette","break","break","break","VERB"
"w10114722_eng","corvette","burn","burn","burn","VERB"
"10137293EH","corvette","car","car","car","NOUN"
"w10117986_atw","corvette","drive","drive","drive","VERB"
"w10117986_atw","corvette","drive","drive","drive","VERB"
"w10114722_eng","corvette","drive","drive","drive","VERB"
"w10114722_eng","corvette","drive","drive","drive","VERB"
"10137293EH","corvette","luxury","luxury","luxury","NOUN"
"w10030831_AS","corvette","or to showcase","showcase","showcase","VERB"
"w10114722_eng","corvette","speed","speed","speed","VERB"
"w10030831_AS","corvette","to get to a location","get","get","VERB"
"w10030831_AS","corvette","to get to a location","location","location","NOUN"
"10137293EH","corvette","wealth","wealth","wealth","NOUN"
"w10117986_atw","corvette","wreck","wreck","wreck","VERB"
"w676610_ks","cosmetician","hairstyling","hair","hair","NOUN"
"w676610_ks","cosmetician","make-up","make","make","VERB"
"w676610_ks","cosmetician","skin procedures","procedures","procedure","NOUN"
"w676610_ks","cosmetician","skin procedures","skin","skin","NOUN"
"w676610_ks","cosmetician","weddings","weddings","wedding","NOUN"
"10106732BM","cosmetics","buy","buy","buy","VERB"
"w10043546CEO","cosmetics","face use","face","face","NOUN"
"w10043546CEO","cosmetics","face use","use","use","VERB"
"10106732BM","cosmetics","gift","gift","gift","NOUN"
"w10043546CEO","cosmetics","makeup","makeup","makeup","VERB"
"10106732BM","cosmetics","smell","smell","smell","VERB"
"10106732BM","cosmetics","wear","wear","wear","VERB"
"10115261_mmd","costume","be happy","happy","happy","ADJ"
"w10134960_kac","costume","kept","kept","keep","VERB"
"10115261_mmd","costume","pretend","pretend","pretend","VERB"
"w10134960_kac","costume","stored","stored","store","VERB"
"w10122952BM","costume","use for halloween ","halloween","halloween","AUX"
"w10122952BM","costume","use for halloween ","use","use","VERB"
"w10122952BM","costume","use for parties","parties","party","VERB"
"w10122952BM","costume","use for parties","use","use","VERB"
"w10122952BM","costume","use to disguise","disguise","disguise","VERB"
"w10122952BM","costume","use to disguise","use","use","VERB"
"w10134960_kac","costume","worn","worn","wear","VERB"
"10140980CH","cotton","cleaning ears","ears","ears","NOUN"
"10140980CH","cotton","picked","picked","pick","VERB"
"10140980CH","cotton","worn","worn","wear","VERB"
"w10099306","couch","sitting","sitting","sit","VERB"
"W10024445BC","council","movie","movie","movie","NOUN"
"W10024445BC","council","play","play","play","VERB"
"W10024445BC","council","politics","politics","politics","NOUN"
"w10038845_asg","council","present to","present","present","VERB"
"W10024445BC","council","school","school","school","NOUN"
"10142102andKR","council","therpery ","therapy","therapy","VERB"
"lillie.ealum@usm.edu","councilman","friend","friend","friend","NOUN"
"lillie.ealum@usm.edu","councilman","politician","politician","politician","NOUN"
"w10085119","councilman","politics ","politics","politics","NOUN"
"w10030828_aes","councilwoman","goes o meetings","goes","go","VERB"
"w10030828_aes","councilwoman","goes o meetings","meetings","meeting","NOUN"
"w10030828_aes","councilwoman","goes o meetings","o","of","ADP"
"w10030828_aes","councilwoman","handles government issues","government","government","NOUN"
"w10030828_aes","councilwoman","handles government issues","handles","handle","NOUN"
"w10030828_aes","councilwoman","handles government issues","issues","issue","NOUN"
"w10030828_aes","councilwoman","represents people","people","people","NOUN"
"w10030828_aes","councilwoman","represents people","represents","represent","VERB"
"w10120974_mrp","councilwoman","to listen to my grievances","grievances","grievance","VERB"
"w10120974_mrp","councilwoman","to listen to my grievances","listen","listen","VERB"
"w10120974_mrp","councilwoman","to voice my opinions","opinions","opinion","VERB"
"w10120974_mrp","councilwoman","to voice my opinions","voice","voice","NOUN"
"w10064133_JDH","counselor","doctor","doctor","doctor","NOUN"
"w10064133_JDH","counselor","friend","friend","friend","NOUN"
"w10064133_JDH","counselor","rant buddy","buddy","buddy","NOUN"
"w10064133_JDH","counselor","rant buddy","rant","rant","NOUN"
"w10064133_JDH","counselor","therapy","therapy","therapy","VERB"
"w10064133_JDH","counselor","therapy","therapy","therapy","VERB"
"w10136251","counselor","therapy","therapy","therapy","VERB"
"w10136251","counselor","therapy","therapy","therapy","VERB"
"w10116250_AAG","countrywoman","help","help","help","VERB"
"w10116250_AAG","countrywoman","talk to","talk","talk","VERB"
"w10141264AL","countrywoman","tending","tending","tend","VERB"
"w10063218_acs","courtyard","event","event","event","NOUN"
"W10135983RS","courtyard","lounge","lounge","lounge","VERB"
"w10063218_acs","courtyard","walk","walk","walk","VERB"
"w10063218_acs","courtyard","water","water","water","NOUN"
"w10142111_AS","cousin","blood","blood","blood","NOUN"
"w10128098","cousin","call","call","call","VERB"
"w10142111_AS","cousin","family","family","family","NOUN"
"w10128098","cousin","hangout","hangout","hangout","VERB"
"w10128098","cousin","talk","talk","talk","VERB"
"w10063218_acs","coverall","blend in","blend","blend","NOUN"
"w10063218_acs","coverall","clothing","clothing","clothing","NOUN"
"W10135983RS","coverall","wear them","wear","wear","VERB"
"w10156246_OLC","cow","companion","companion","companion","VERB"
"w10134385JS","cow","eat it","eat","eat","VERB"
"w10129737_ad","cow","eat","eat","eat","VERB"
"w10129737_ad","cow","eat","eat","eat","VERB"
"w10156246_OLC","cow","eat","eat","eat","VERB"
"w10156246_OLC","cow","eat","eat","eat","VERB"
"w10134385JS","cow","feed","feed","feed","VERB"
"w10134385JS","cow","keep","keep","keep","VERB"
"w10134385JS","cow","milk it","milk","milk","VERB"
"w10156246_OLC","cow","milk","milk","milk","VERB"
"w10129737_ad","cow","nurse","nurse","nurse","NOUN"
"w10134385JS","cow","observe","observe","observe","VERB"
"w10134385JS","cow","pet","pet","pet","VERB"
"w10134385JS","cow","pet","pet","pet","VERB"
"w10129737_ad","cow","pet","pet","pet","VERB"
"w10129737_ad","cow","pet","pet","pet","VERB"
"w10156246_OLC","cow","raise","raise","raise","VERB"
"w10094701_sde","cowskin","make into a rug","make","make","VERB"
"w10094701_sde","cowskin","make into a rug","rug","rug","NOUN"
"w10094701_sde","cowskin","walk on","walk","walk","VERB"
"w10071291BY","crabgrass","pick","pick","pick","VERB"
"w10071291BY","crabgrass","water","water","water","VERB"
"w10133128_KC","crabgrass","weed","weed","we","VERB"
"w10156253","cracker","chili","chili","chili","NOUN"
"w10048138_mts","cracker","food","food","food","NOUN"
"w10156253","cracker","soup","soup","soup","NOUN"
"w10156253","cracker","tuna","tuna","tuna","NOUN"
"w10129737_ad","cradle","baby","baby","baby","NOUN"
"w10156246_OLC","cradle","build","build","build","VERB"
"w10156246_OLC","cradle","build","build","build","VERB"
"w10134385JS","cradle","build","build","build","VERB"
"w10134385JS","cradle","build","build","build","VERB"
"w10134385JS","cradle","keep","keep","keep","VERB"
"w10129737_ad","cradle","rock","rock","rock","VERB"
"w10129737_ad","cradle","rock","rock","rock","VERB"
"w10156246_OLC","cradle","rock","rock","rock","VERB"
"w10156246_OLC","cradle","rock","rock","rock","VERB"
"w10156246_OLC","cradle","sleep","sleep","sleep","VERB"
"w10064133_JDH","cranberry","cranberry food","cranberry","cranberry","NOUN"
"w10064133_JDH","cranberry","cranberry food","food","food","NOUN"
"w10064133_JDH","cranberry","drinks","drinks","drink","VERB"
"w10136251","cranberry","food","food","food","NOUN"
"w10064133_JDH","cranberry","sauce","sauce","sauce","NOUN"
"w10073018_JKF","crane","destroy","destroy","destroy","VERB"
"w10073018_JKF","crane","get rid of","get","get","VERB"
"w10073018_JKF","crane","get rid of","rid","rid","VERB"
"w10073018_JKF","crane","move","move","move","VERB"
"w10120216_jwwj","crane","operate","operate","operate","VERB"
"w10120216_jwwj","crane","pick up things","pick","pick","VERB"
"w10120216_jwwj","crane","pick up things","things","thing","VERB"
"w10120216_jwwj","crane","watch","watch","watch","VERB"
"lillie.ealum@usm.edu","crap","bm","bm","bm","X"
"lillie.ealum@usm.edu","crap","junk","junk","junk","NOUN"
"w10085119","crap","oh ","oh","oh","INTJ"
"lillie.ealum@usm.edu","crap","slang","slang","slang","NOUN"
"lillie.ealum@usm.edu","crap","stuff","stuff","stuff","NOUN"
"10140980CH","crawfish","cooking","cooking","cook","VERB"
"w10154001","crawfish","eating","eating","eat","VERB"
"w10154001","crawfish","eating","eating","eat","VERB"
"10140980CH","crawfish","eating","eating","eat","VERB"
"10140980CH","crawfish","eating","eating","eat","VERB"
"w10064133_JDH","crayfish","n/a","n","not","PART"
"w10136251","crayfish","type of fish","fish","fish","NOUN"
"w10136251","crayfish","type of fish","type","type","NOUN"
"w10144257KW","crayon","break","break","break","VERB"
"w10144257KW","crayon","create","create","create","VERB"
"w10144257KW","crayon","draw","draw","dree","VERB"
"w10144257KW","crayon","melt","melt","melt","VERB"
"w10144257KW","crayon","snap","snap","snap","VERB"
"w10144257KW","crayon","write","write","write","VERB"
"w10030831_AS","cream","as a topping","topping","topping","VERB"
"w10114722_eng","cream","cook","cook","cake","VERB"
"w10114722_eng","cream","decorate","decorate","decorate","VERB"
"w10117986_atw","cream","eat","eat","eat","VERB"
"w10030831_AS","cream","or incorporated in a dish","dish","dish","NOUN"
"w10030831_AS","cream","or incorporated in a dish","incorporated","incorporate","VERB"
"w10117986_atw","cream","put in drinks like smoothies","drinks","drink","VERB"
"w10117986_atw","cream","put in drinks like smoothies","like","like","INTJ"
"w10117986_atw","cream","put in drinks like smoothies","put","put","VERB"
"w10117986_atw","cream","put in drinks like smoothies","smoothies","smoothie","NOUN"
"w10117986_atw","cream","some can be used on body","body","body","NOUN"
"w10117986_atw","cream","some can be used on body","can","can","AUX"
"w10117986_atw","cream","some can be used on body","used","use","VERB"
"10137293EH","cream","sweet","sweet","sweet","ADJ"
"10137293EH","cream","tasty","tasty","tasty","NOUN"
"w10114722_eng","creamer","drink","drink","drink","VERB"
"w10117986_atw","creamer","make cream with","cream","cream","NOUN"
"w10117986_atw","creamer","make cream with","make","make","VERB"
"w10030831_AS","creamer","or creamier","creamier","creamier","NOUN"
"w10114722_eng","creamer","pour","pour","pour","VERB"
"w10114722_eng","creamer","store","store","store","VERB"
"10137293EH","creamer","sweetening","sweetening","sweeten","VERB"
"10137293EH","creamer","tasty","tasty","tasty","NOUN"
"w10030831_AS","creamer","to make a drink sweeter","drink","drink","VERB"
"w10030831_AS","creamer","to make a drink sweeter","make","make","VERB"
"w10099735_dnm","creek","hold water","hold","hold","VERB"
"w10099735_dnm","creek","hold water","water","water","VERB"
"w10155081_KD","creek","jumping","jumping","jump","VERB"
"w10155081_KD","creek","searching for rocks","rocks","rock","NOUN"
"w10155081_KD","creek","searching for rocks","searching","search","VERB"
"w10099735_dnm","creek","swim","swim","swim","VERB"
"w10155081_KD","creek","walking","walking","walk","VERB"
"w10107866_ds","crepe","decorating","decorating","decorate","VERB"
"W968790","crepe","eat","eat","eat","VERB"
"w10081549_zd","crepe","eating","eating","eat","VERB"
"w10081549_zd","crepe","eating","eating","eat","VERB"
"w10107866_ds","crepe","eating","eating","eat","VERB"
"w10107866_ds","crepe","eating","eating","eat","VERB"
"W968790","crepe","use paper to decorate","decorate","decorate","VERB"
"W968790","crepe","use paper to decorate","paper","paper","NOUN"
"W968790","crepe","use paper to decorate","use","use","VERB"
"w10134023","crewman","camera","camera","camera","NOUN"
"w10075136_mmh","crewman","fired","fired","fi","VERB"
"w10075136_mmh","crewman","hired","hired","hi","VERB"
"w10075136_mmh","crewman","worked","worked","work","VERB"
"w10116250_AAG","cricket","listen","listen","listen","VERB"
"w10116250_AAG","cricket","stomp","stomp","stomp","VERB"
"w10132314MGB","crisps","chips","chips","chip","NOUN"
"w10140827_bms","crisps","eat","eat","eat","VERB"
"w10140827_bms","crisps","food for parties","food","food","NOUN"
"w10140827_bms","crisps","food for parties","parties","party","VERB"
"w10132314MGB","crisps","french fries","french","french","ADJ"
"w10132314MGB","crisps","french fries","fries","fries","NOUN"
"w10132314MGB","crisps","fries","fries","fries","NOUN"
"w10132314MGB","crisps","pretzels","pretzels","pretzel","NOUN"
"w10132516JAG","crisps","use","use","use","VERB"
"w10011881DND","critter","bite","bite","bite","VERB"
"w10011881DND","critter","crawl","crawl","crawl","VERB"
"w10011881DND","critter","eat","eat","eat","VERB"
"w10011881DND","critter","eat","eat","eat","VERB"
"w218848","critter","eat","eat","eat","VERB"
"w218848","critter","eat","eat","eat","VERB"
"w10104063_cmc","critter","get rid of","get","get","VERB"
"w10104063_cmc","critter","get rid of","rid","rid","VERB"
"w10104063_cmc","critter","keep","keep","keep","VERB"
"w10104063_cmc","critter","kill","kill","kill","VERB"
"w10104063_cmc","critter","kill","kill","kill","VERB"
"w10127945","critter","kill","kill","kill","VERB"
"w10127945","critter","kill","kill","kill","VERB"
"w10104063_cmc","critter","pest","pest","pest","ADJ"
"w10104063_cmc","critter","pet","pet","pet","VERB"
